relation,display_relation,x_index,y_index
drug_protein,target,16341,4003
drug_protein,target,14679,4003
drug_protein,target,15900,4003
drug_protein,target,14012,4003
drug_protein,target,14442,4003
drug_protein,target,14680,4003
drug_protein,target,16344,4003
drug_protein,target,16345,4003
drug_protein,target,16346,4003
drug_protein,target,16347,4003
drug_protein,target,16348,4003
drug_protein,target,14488,4003
drug_protein,target,14489,4003
drug_protein,target,14490,4003
drug_protein,target,14491,4003
drug_protein,target,17351,822
drug_protein,target,15000,822
drug_protein,target,17352,822
drug_protein,target,15008,822
drug_protein,target,17353,822
drug_protein,target,17354,822
drug_protein,target,17355,822
drug_protein,target,17356,822
drug_protein,target,17357,822
drug_protein,target,15674,822
drug_protein,target,15683,822
drug_protein,target,17358,822
drug_protein,target,15748,822
drug_protein,target,14586,5163
drug_protein,target,14586,12123
drug_protein,target,14052,12123
drug_protein,target,14229,12123
drug_protein,target,15319,281
drug_protein,target,14726,281
drug_protein,target,14072,281
drug_protein,target,15360,281
drug_protein,target,15369,281
drug_protein,target,17359,7319
drug_protein,target,17360,7319
drug_protein,target,14135,7319
drug_protein,target,14961,7319
drug_protein,target,14298,7319
drug_protein,target,17361,7319
drug_protein,target,17362,7319
drug_protein,target,17363,7319
drug_protein,target,17364,7319
drug_protein,target,17365,7319
drug_protein,target,14402,7319
drug_protein,target,15798,7319
drug_protein,target,15906,3390
drug_protein,target,15908,3390
drug_protein,target,16582,3390
drug_protein,target,17333,3390
drug_protein,target,17366,3390
drug_protein,target,15906,7980
drug_protein,target,14591,7980
drug_protein,target,14880,6606
drug_protein,target,15912,6721
drug_protein,target,17367,6721
drug_protein,target,16751,6721
drug_protein,target,15446,9207
drug_protein,target,15781,9207
drug_protein,target,14078,9207
drug_protein,target,17368,9207
drug_protein,target,17369,9207
drug_protein,target,17370,9207
drug_protein,target,17371,9207
drug_protein,target,15562,9207
drug_protein,target,15014,9207
drug_protein,target,16052,9207
drug_protein,target,16053,9207
drug_protein,target,17372,9207
drug_protein,target,14410,9207
drug_protein,target,17373,9207
drug_protein,target,17062,928
drug_protein,target,17063,928
drug_protein,target,15430,928
drug_protein,target,17064,928
drug_protein,target,15832,928
drug_protein,target,15441,928
drug_protein,target,15297,928
drug_protein,target,15099,928
drug_protein,target,17065,928
drug_protein,target,15834,928
drug_protein,target,15311,928
drug_protein,target,15835,928
drug_protein,target,14587,928
drug_protein,target,14609,928
drug_protein,target,17066,928
drug_protein,target,15506,928
drug_protein,target,17067,928
drug_protein,target,17068,928
drug_protein,target,14611,928
drug_protein,target,15513,928
drug_protein,target,17069,928
drug_protein,target,16421,928
drug_protein,target,17070,928
drug_protein,target,17071,928
drug_protein,target,17072,928
drug_protein,target,14586,3625
drug_protein,target,14506,5962
drug_protein,target,17374,7910
drug_protein,target,14921,3793
drug_protein,target,15906,7987
drug_protein,target,14921,7987
drug_protein,target,15908,7987
drug_protein,target,16281,7987
drug_protein,target,16276,7987
drug_protein,target,17375,7987
drug_protein,target,14012,7987
drug_protein,target,16301,4315
drug_protein,target,17376,4315
drug_protein,target,17170,4315
drug_protein,target,17377,4315
drug_protein,target,14800,4315
drug_protein,target,15827,4315
drug_protein,target,17378,4315
drug_protein,target,15242,4315
drug_protein,target,17379,4315
drug_protein,target,17380,4315
drug_protein,target,15078,864
drug_protein,target,14140,864
drug_protein,target,15423,864
drug_protein,target,15424,864
drug_protein,target,14156,864
drug_protein,target,14161,864
drug_protein,target,15093,864
drug_protein,target,15094,864
drug_protein,target,16011,864
drug_protein,target,15098,864
drug_protein,target,15877,864
drug_protein,target,14173,864
drug_protein,target,14176,864
drug_protein,target,14178,864
drug_protein,target,14952,864
drug_protein,target,14189,864
drug_protein,target,14540,864
drug_protein,target,14957,864
drug_protein,target,15448,864
drug_protein,target,15110,864
drug_protein,target,14962,864
drug_protein,target,15458,864
drug_protein,target,14220,864
drug_protein,target,15117,864
drug_protein,target,14223,864
drug_protein,target,17234,864
drug_protein,target,15123,864
drug_protein,target,14260,864
drug_protein,target,14542,864
drug_protein,target,15141,864
drug_protein,target,14310,864
drug_protein,target,15146,864
drug_protein,target,14543,864
drug_protein,target,15148,864
drug_protein,target,15490,864
drug_protein,target,15151,864
drug_protein,target,15493,864
drug_protein,target,14999,864
drug_protein,target,14323,864
drug_protein,target,14325,864
drug_protein,target,15001,864
drug_protein,target,15164,864
drug_protein,target,15165,864
drug_protein,target,15168,864
drug_protein,target,17267,864
drug_protein,target,15188,864
drug_protein,target,15189,864
drug_protein,target,15192,864
drug_protein,target,16848,864
drug_protein,target,15196,864
drug_protein,target,15197,864
drug_protein,target,15904,864
drug_protein,target,14380,864
drug_protein,target,16849,864
drug_protein,target,15567,864
drug_protein,target,15204,864
drug_protein,target,15360,864
drug_protein,target,16508,864
drug_protein,target,17275,864
drug_protein,target,14417,864
drug_protein,target,17381,864
drug_protein,target,17276,864
drug_protein,target,17277,864
drug_protein,target,17280,864
drug_protein,target,14485,864
drug_protein,target,14591,58737
drug_protein,target,14312,58737
drug_protein,target,15147,58737
drug_protein,target,17117,58737
drug_protein,target,16788,8313
drug_protein,target,14144,8313
drug_protein,target,16789,8313
drug_protein,target,14762,8313
drug_protein,target,16791,8313
drug_protein,target,16792,8313
drug_protein,target,14233,8313
drug_protein,target,15466,8313
drug_protein,target,15779,8313
drug_protein,target,14979,8313
drug_protein,target,14763,8313
drug_protein,target,16795,8313
drug_protein,target,15491,8313
drug_protein,target,15828,8313
drug_protein,target,16800,8313
drug_protein,target,16328,13275
drug_protein,target,14012,8503
drug_protein,target,16589,1874
drug_protein,target,16590,1874
drug_protein,target,16591,1874
drug_protein,target,16592,1874
drug_protein,target,14679,1874
drug_protein,target,17382,1874
drug_protein,target,17383,1874
drug_protein,target,17384,1874
drug_protein,target,16639,1874
drug_protein,target,15910,1874
drug_protein,target,14649,1874
drug_protein,target,15911,1874
drug_protein,target,15978,1874
drug_protein,target,14593,1874
drug_protein,target,14680,1874
drug_protein,target,14490,1874
drug_protein,target,14491,1874
drug_protein,target,14943,13313
drug_protein,target,14305,13313
drug_protein,target,14996,13313
drug_protein,target,14826,13313
drug_protein,target,14586,10181
drug_protein,target,16751,10181
drug_protein,target,14586,6262
drug_protein,target,14586,527
drug_protein,target,17385,527
drug_protein,target,17386,527
drug_protein,target,17387,527
drug_protein,target,15951,527
drug_protein,target,14012,527
drug_protein,target,15242,527
drug_protein,target,14782,11600
drug_protein,target,14586,6354
drug_protein,target,15804,3087
drug_protein,target,15805,3087
drug_protein,target,16972,3087
drug_protein,target,14919,3087
drug_protein,target,14586,2854
drug_protein,target,14586,3101
drug_protein,target,14586,10034
drug_protein,target,15091,5345
drug_protein,target,14762,5345
drug_protein,target,14233,5345
drug_protein,target,14276,5345
drug_protein,target,14924,5345
drug_protein,target,14312,5345
drug_protein,target,17388,5345
drug_protein,target,14586,5856
drug_protein,target,14052,5856
drug_protein,target,14229,5856
drug_protein,target,16528,5856
drug_protein,target,15866,8643
drug_protein,target,14635,8643
drug_protein,target,15821,8643
drug_protein,target,14636,8643
drug_protein,target,17389,8643
drug_protein,target,17390,8643
drug_protein,target,17391,8643
drug_protein,target,14149,7105
drug_protein,target,14151,7105
drug_protein,target,15435,7105
drug_protein,target,14943,7105
drug_protein,target,15439,7105
drug_protein,target,14685,7105
drug_protein,target,14168,7105
drug_protein,target,16193,7105
drug_protein,target,14020,7105
drug_protein,target,14203,7105
drug_protein,target,14025,7105
drug_protein,target,14221,7105
drug_protein,target,14970,7105
drug_protein,target,15467,7105
drug_protein,target,14973,7105
drug_protein,target,14268,7105
drug_protein,target,14670,7105
drug_protein,target,14528,7105
drug_protein,target,16364,7105
drug_protein,target,16365,7105
drug_protein,target,16252,7105
drug_protein,target,16439,7105
drug_protein,target,17392,7105
drug_protein,target,17393,7105
drug_protein,target,17394,7105
drug_protein,target,14800,7105
drug_protein,target,15023,7105
drug_protein,target,15026,7105
drug_protein,target,14404,7105
drug_protein,target,14038,7105
drug_protein,target,15621,7105
drug_protein,target,14039,7105
drug_protein,target,14826,7105
drug_protein,target,16412,7105
drug_protein,target,16413,7105
drug_protein,target,15656,7105
drug_protein,target,14470,7105
drug_protein,target,15723,7105
drug_protein,target,14040,7105
drug_protein,target,15064,7105
drug_protein,target,15742,7105
drug_protein,target,14586,10812
drug_protein,target,14838,4468
drug_protein,target,14140,4468
drug_protein,target,14538,4468
drug_protein,target,14159,4468
drug_protein,target,14161,4468
drug_protein,target,14942,4468
drug_protein,target,15093,4468
drug_protein,target,16054,4468
drug_protein,target,16055,4468
drug_protein,target,16056,4468
drug_protein,target,14840,4468
drug_protein,target,16011,4468
drug_protein,target,14718,4468
drug_protein,target,16057,4468
drug_protein,target,15877,4468
drug_protein,target,14173,4468
drug_protein,target,16058,4468
drug_protein,target,16310,4468
drug_protein,target,15103,4468
drug_protein,target,16059,4468
drug_protein,target,14841,4468
drug_protein,target,16060,4468
drug_protein,target,16061,4468
drug_protein,target,14959,4468
drug_protein,target,16062,4468
drug_protein,target,16874,4468
drug_protein,target,16063,4468
drug_protein,target,16064,4468
drug_protein,target,17395,4468
drug_protein,target,16314,4468
drug_protein,target,16065,4468
drug_protein,target,16066,4468
drug_protein,target,14581,4468
drug_protein,target,14542,4468
drug_protein,target,14703,4468
drug_protein,target,16067,4468
drug_protein,target,16068,4468
drug_protein,target,15137,4468
drug_protein,target,14292,4468
drug_protein,target,14295,4468
drug_protein,target,14607,4468
drug_protein,target,15483,4468
drug_protein,target,14855,4468
drug_protein,target,14310,4468
drug_protein,target,16316,4468
drug_protein,target,14543,4468
drug_protein,target,14999,4468
drug_protein,target,16069,4468
drug_protein,target,16070,4468
drug_protein,target,14323,4468
drug_protein,target,16014,4468
drug_protein,target,17396,4468
drug_protein,target,14859,4468
drug_protein,target,14860,4468
drug_protein,target,15165,4468
drug_protein,target,15166,4468
drug_protein,target,14583,4468
drug_protein,target,16072,4468
drug_protein,target,17397,4468
drug_protein,target,16075,4468
drug_protein,target,15904,4468
drug_protein,target,15212,4468
drug_protein,target,16077,4468
drug_protein,target,17254,4468
drug_protein,target,14873,4468
drug_protein,target,15229,4468
drug_protein,target,15616,4468
drug_protein,target,15233,4468
drug_protein,target,14425,4468
drug_protein,target,16078,4468
drug_protein,target,15767,4468
drug_protein,target,16079,4468
drug_protein,target,15684,4468
drug_protein,target,16080,4468
drug_protein,target,14485,4468
drug_protein,target,16031,12379
drug_protein,target,16192,9672
drug_protein,target,16571,9672
drug_protein,target,17398,227
drug_protein,target,17399,227
drug_protein,target,17400,227
drug_protein,target,16034,227
drug_protein,target,14631,6307
drug_protein,target,17401,6307
drug_protein,target,16283,1738
drug_protein,target,16465,1738
drug_protein,target,15411,1738
drug_protein,target,17402,1738
drug_protein,target,16284,1738
drug_protein,target,17403,12064
drug_protein,target,15908,12064
drug_protein,target,17404,12064
drug_protein,target,17405,12064
drug_protein,target,17406,12064
drug_protein,target,16281,5150
drug_protein,target,14586,5150
drug_protein,target,14586,10022
drug_protein,target,14052,10022
drug_protein,target,14586,2448
drug_protein,target,14140,74
drug_protein,target,15424,74
drug_protein,target,14558,74
drug_protein,target,15093,74
drug_protein,target,16352,74
drug_protein,target,16011,74
drug_protein,target,14539,74
drug_protein,target,15849,74
drug_protein,target,14952,74
drug_protein,target,14198,74
drug_protein,target,15448,74
drug_protein,target,15304,74
drug_protein,target,14807,74
drug_protein,target,14220,74
drug_protein,target,15117,74
drug_protein,target,14223,74
drug_protein,target,16337,74
drug_protein,target,16012,74
drug_protein,target,16845,74
drug_protein,target,16846,74
drug_protein,target,16847,74
drug_protein,target,15480,74
drug_protein,target,14308,74
drug_protein,target,15493,74
drug_protein,target,14999,74
drug_protein,target,14323,74
drug_protein,target,15001,74
drug_protein,target,16355,74
drug_protein,target,15164,74
drug_protein,target,15165,74
drug_protein,target,15174,74
drug_protein,target,15186,74
drug_protein,target,14368,74
drug_protein,target,15193,74
drug_protein,target,17024,74
drug_protein,target,16848,74
drug_protein,target,15197,74
drug_protein,target,15904,74
drug_protein,target,14380,74
drug_protein,target,16849,74
drug_protein,target,14831,74
drug_protein,target,16851,74
drug_protein,target,16536,74
drug_protein,target,14485,74
drug_protein,target,17333,3161
drug_protein,target,14153,3161
drug_protein,target,14586,4143
drug_protein,target,17407,4143
drug_protein,target,14135,4143
drug_protein,target,14947,4143
drug_protein,target,14961,4143
drug_protein,target,14297,4143
drug_protein,target,14987,4143
drug_protein,target,14298,4143
drug_protein,target,17334,4143
drug_protein,target,17408,4143
drug_protein,target,15950,4143
drug_protein,target,17409,4143
drug_protein,target,16528,4143
drug_protein,target,17410,4143
drug_protein,target,15764,4143
drug_protein,target,14402,4143
drug_protein,target,14656,4143
drug_protein,target,14660,4143
drug_protein,target,14661,4143
drug_protein,target,15081,6309
drug_protein,target,14140,6309
drug_protein,target,15424,6309
drug_protein,target,17336,6309
drug_protein,target,14156,6309
drug_protein,target,14161,6309
drug_protein,target,15433,6309
drug_protein,target,15093,6309
drug_protein,target,16352,6309
drug_protein,target,14881,6309
drug_protein,target,16011,6309
drug_protein,target,14539,6309
drug_protein,target,14173,6309
drug_protein,target,14178,6309
drug_protein,target,14189,6309
drug_protein,target,14198,6309
drug_protein,target,15108,6309
drug_protein,target,14959,6309
drug_protein,target,14212,6309
drug_protein,target,14807,6309
drug_protein,target,15114,6309
drug_protein,target,16844,6309
drug_protein,target,15458,6309
drug_protein,target,14541,6309
drug_protein,target,17339,6309
drug_protein,target,15117,6309
drug_protein,target,14223,6309
drug_protein,target,14968,6309
drug_protein,target,16012,6309
drug_protein,target,14258,6309
drug_protein,target,16845,6309
drug_protein,target,16846,6309
drug_protein,target,14308,6309
drug_protein,target,14310,6309
drug_protein,target,15146,6309
drug_protein,target,16303,6309
drug_protein,target,15490,6309
drug_protein,target,15493,6309
drug_protein,target,14323,6309
drug_protein,target,15001,6309
drug_protein,target,15165,6309
drug_protein,target,15173,6309
drug_protein,target,17309,6309
drug_protein,target,16015,6309
drug_protein,target,14348,6309
drug_protein,target,14350,6309
drug_protein,target,14368,6309
drug_protein,target,17340,6309
drug_protein,target,16848,6309
drug_protein,target,15196,6309
drug_protein,target,15904,6309
drug_protein,target,15557,6309
drug_protein,target,16849,6309
drug_protein,target,14831,6309
drug_protein,target,16851,6309
drug_protein,target,15232,6309
drug_protein,target,17343,6309
drug_protein,target,16536,6309
drug_protein,target,14485,6309
drug_protein,target,17411,299
drug_protein,target,14250,299
drug_protein,target,17412,299
drug_protein,target,15828,299
drug_protein,target,14586,11416
drug_protein,target,15950,11416
drug_protein,target,16322,1371
drug_protein,target,14586,1368
drug_protein,target,14140,8832
drug_protein,target,15424,8832
drug_protein,target,15291,8832
drug_protein,target,14161,8832
drug_protein,target,15093,8832
drug_protein,target,14839,8832
drug_protein,target,16011,8832
drug_protein,target,14580,8832
drug_protein,target,16842,8832
drug_protein,target,14178,8832
drug_protein,target,14180,8832
drug_protein,target,14952,8832
drug_protein,target,14540,8832
drug_protein,target,15448,8832
drug_protein,target,14220,8832
drug_protein,target,14641,8832
drug_protein,target,14988,8832
drug_protein,target,14994,8832
drug_protein,target,15490,8832
drug_protein,target,15493,8832
drug_protein,target,14999,8832
drug_protein,target,14321,8832
drug_protein,target,14323,8832
drug_protein,target,16014,8832
drug_protein,target,15001,8832
drug_protein,target,15164,8832
drug_protein,target,15165,8832
drug_protein,target,15006,8832
drug_protein,target,15193,8832
drug_protein,target,16320,8832
drug_protein,target,15194,8832
drug_protein,target,15197,8832
drug_protein,target,14380,8832
drug_protein,target,17273,8832
drug_protein,target,16863,8832
drug_protein,target,17107,8832
drug_protein,target,16508,8832
drug_protein,target,17413,8832
drug_protein,target,14420,8832
drug_protein,target,16016,8832
drug_protein,target,15635,8832
drug_protein,target,15641,8832
drug_protein,target,16865,8832
drug_protein,target,17414,8832
drug_protein,target,17415,8832
drug_protein,target,14485,8832
drug_protein,target,17115,22071
drug_protein,target,14586,3496
drug_protein,target,14052,3496
drug_protein,target,16741,12537
drug_protein,target,14305,12537
drug_protein,target,14996,12537
drug_protein,target,14586,525
drug_protein,target,14586,21
drug_protein,target,17416,21
drug_protein,target,14586,3189
drug_protein,target,15950,3189
drug_protein,target,15242,3189
drug_protein,target,17417,984
drug_protein,target,17418,984
drug_protein,target,17419,984
drug_protein,target,17420,984
drug_protein,target,17421,984
drug_protein,target,15890,984
drug_protein,target,17422,984
drug_protein,target,14586,12653
drug_protein,target,14158,12653
drug_protein,target,15514,12653
drug_protein,target,15521,12653
drug_protein,target,17423,12653
drug_protein,target,14069,12653
drug_protein,target,15950,12653
drug_protein,target,17424,12653
drug_protein,target,14052,10682
drug_protein,target,14833,1842
drug_protein,target,14586,1842
drug_protein,target,17425,1842
drug_protein,target,15275,1842
drug_protein,target,15950,1842
drug_protein,target,17426,1842
drug_protein,target,17427,1842
drug_protein,target,14586,2794
drug_protein,target,17360,7402
drug_protein,target,15852,7715
drug_protein,target,14665,7715
drug_protein,target,17428,7715
drug_protein,target,17429,7715
drug_protein,target,17430,7715
drug_protein,target,17431,7715
drug_protein,target,17432,7715
drug_protein,target,14586,4453
drug_protein,target,16085,3173
drug_protein,target,14668,3173
drug_protein,target,15908,5306
drug_protein,target,15906,12066
drug_protein,target,15908,12066
drug_protein,target,14586,10745
drug_protein,target,15950,10745
drug_protein,target,17433,12237
drug_protein,target,14889,12237
drug_protein,target,15908,5871
drug_protein,target,16281,5871
drug_protein,target,16680,9530
drug_protein,target,15913,3391
drug_protein,target,14586,385
drug_protein,target,17434,8988
drug_protein,target,17435,8988
drug_protein,target,14978,8988
drug_protein,target,17302,8988
drug_protein,target,14677,8988
drug_protein,target,17436,8988
drug_protein,target,16582,7750
drug_protein,target,16031,6739
drug_protein,target,16706,6739
drug_protein,target,14664,6739
drug_protein,target,17437,6739
drug_protein,target,17438,6739
drug_protein,target,15928,6739
drug_protein,target,14653,11107
drug_protein,target,14654,11107
drug_protein,target,14679,58525
drug_protein,target,14012,58525
drug_protein,target,14680,58525
drug_protein,target,15954,1070
drug_protein,target,14586,1070
drug_protein,target,17439,1070
drug_protein,target,15950,1070
drug_protein,target,17440,1070
drug_protein,target,15906,11270
drug_protein,target,15549,11861
drug_protein,target,14586,3800
drug_protein,target,15822,3800
drug_protein,target,15950,3800
drug_protein,target,14711,3800
drug_protein,target,16420,3800
drug_protein,target,17441,1986
drug_protein,target,17442,1986
drug_protein,target,17443,1986
drug_protein,target,17444,1986
drug_protein,target,17445,1986
drug_protein,target,17446,1986
drug_protein,target,17447,1986
drug_protein,target,16367,1986
drug_protein,target,17448,1986
drug_protein,target,17449,1986
drug_protein,target,17450,1986
drug_protein,target,17451,1986
drug_protein,target,17452,1986
drug_protein,target,17453,1986
drug_protein,target,17454,1986
drug_protein,target,17455,1986
drug_protein,target,17456,1986
drug_protein,target,17457,1986
drug_protein,target,17458,1986
drug_protein,target,17459,1986
drug_protein,target,17460,1986
drug_protein,target,17461,1986
drug_protein,target,17462,1986
drug_protein,target,17463,1986
drug_protein,target,17464,1986
drug_protein,target,17465,1986
drug_protein,target,17466,1986
drug_protein,target,17467,1986
drug_protein,target,17468,1986
drug_protein,target,17469,1986
drug_protein,target,17470,1986
drug_protein,target,17471,1986
drug_protein,target,17314,1986
drug_protein,target,16257,1986
drug_protein,target,17472,1986
drug_protein,target,17473,1986
drug_protein,target,17474,1986
drug_protein,target,17475,1986
drug_protein,target,17476,1986
drug_protein,target,17477,1986
drug_protein,target,17478,1986
drug_protein,target,17479,1986
drug_protein,target,17480,1986
drug_protein,target,17481,1986
drug_protein,target,17482,1986
drug_protein,target,17483,1986
drug_protein,target,17484,1986
drug_protein,target,17485,1986
drug_protein,target,17486,1986
drug_protein,target,17487,1986
drug_protein,target,16709,1986
drug_protein,target,17488,1986
drug_protein,target,17489,1986
drug_protein,target,17490,1986
drug_protein,target,17491,1986
drug_protein,target,17492,1986
drug_protein,target,14665,589
drug_protein,target,17428,589
drug_protein,target,17493,34394
drug_protein,target,17494,34394
drug_protein,target,14782,8065
drug_protein,target,17495,8040
drug_protein,target,17496,8040
drug_protein,target,14870,8040
drug_protein,target,16034,8040
drug_protein,target,16518,8040
drug_protein,target,16025,8040
drug_protein,target,14114,1093
drug_protein,target,14679,1093
drug_protein,target,16422,1093
drug_protein,target,14637,1093
drug_protein,target,16423,1093
drug_protein,target,16424,1093
drug_protein,target,16425,1093
drug_protein,target,16426,1093
drug_protein,target,16427,1093
drug_protein,target,16428,1093
drug_protein,target,16429,1093
drug_protein,target,16430,1093
drug_protein,target,14012,1093
drug_protein,target,16294,1093
drug_protein,target,16295,1093
drug_protein,target,16296,1093
drug_protein,target,14680,1093
drug_protein,target,14490,1093
drug_protein,target,14491,1093
drug_protein,target,16550,13457
drug_protein,target,17319,13457
drug_protein,target,17497,13457
drug_protein,target,17498,13457
drug_protein,target,17499,13457
drug_protein,target,17500,13457
drug_protein,target,17501,13457
drug_protein,target,17502,13457
drug_protein,target,15589,13457
drug_protein,target,14398,13457
drug_protein,target,15078,10047
drug_protein,target,14148,10047
drug_protein,target,14150,10047
drug_protein,target,15089,10047
drug_protein,target,14156,10047
drug_protein,target,14157,10047
drug_protein,target,15094,10047
drug_protein,target,14685,10047
drug_protein,target,14171,10047
drug_protein,target,14182,10047
drug_protein,target,15104,10047
drug_protein,target,14192,10047
drug_protein,target,17149,10047
drug_protein,target,15112,10047
drug_protein,target,16506,10047
drug_protein,target,15856,10047
drug_protein,target,15459,10047
drug_protein,target,14241,10047
drug_protein,target,15468,10047
drug_protein,target,15125,10047
drug_protein,target,17150,10047
drug_protein,target,17151,10047
drug_protein,target,17152,10047
drug_protein,target,14981,10047
drug_protein,target,14314,10047
drug_protein,target,17503,10047
drug_protein,target,14610,10047
drug_protein,target,14323,10047
drug_protein,target,17154,10047
drug_protein,target,14512,10047
drug_protein,target,17156,10047
drug_protein,target,17157,10047
drug_protein,target,17158,10047
drug_protein,target,17159,10047
drug_protein,target,17160,10047
drug_protein,target,17504,10047
drug_protein,target,17505,10047
drug_protein,target,17506,10047
drug_protein,target,17507,10047
drug_protein,target,15197,10047
drug_protein,target,15199,10047
drug_protein,target,15879,10047
drug_protein,target,17162,10047
drug_protein,target,17163,10047
drug_protein,target,14614,10047
drug_protein,target,17508,10047
drug_protein,target,15234,10047
drug_protein,target,17164,10047
drug_protein,target,17165,10047
drug_protein,target,14437,10047
drug_protein,target,16306,10047
drug_protein,target,15880,10047
drug_protein,target,17166,10047
drug_protein,target,14945,1980
drug_protein,target,16043,1980
drug_protein,target,17044,1980
drug_protein,target,17509,1980
drug_protein,target,17510,1980
drug_protein,target,17511,1980
drug_protein,target,14405,1980
drug_protein,target,15599,1980
drug_protein,target,15603,1980
drug_protein,target,15243,1980
drug_protein,target,15674,1980
drug_protein,target,14494,1980
drug_protein,target,15084,22078
drug_protein,target,14506,22078
drug_protein,target,15885,22078
drug_protein,target,15413,9838
drug_protein,target,17512,9838
drug_protein,target,16597,9838
drug_protein,target,17513,9838
drug_protein,target,17514,9838
drug_protein,target,14632,4103
drug_protein,target,15852,4103
drug_protein,target,15908,1927
drug_protein,target,14137,1927
drug_protein,target,14192,1927
drug_protein,target,14228,1927
drug_protein,target,14587,1927
drug_protein,target,15136,1927
drug_protein,target,14315,1927
drug_protein,target,14322,1927
drug_protein,target,17515,1927
drug_protein,target,17516,1927
drug_protein,target,17517,1927
drug_protein,target,15029,1927
drug_protein,target,15635,1927
drug_protein,target,16474,1927
drug_protein,target,15908,33823
drug_protein,target,14840,33823
drug_protein,target,15104,33823
drug_protein,target,14845,33823
drug_protein,target,14587,33823
drug_protein,target,14830,33823
drug_protein,target,14312,33823
drug_protein,target,15147,33823
drug_protein,target,14610,33823
drug_protein,target,17117,33823
drug_protein,target,17518,33823
drug_protein,target,15871,33823
drug_protein,target,17519,33823
drug_protein,target,16036,33823
drug_protein,target,16194,2151
drug_protein,target,14317,2151
drug_protein,target,17520,2151
drug_protein,target,16024,2151
drug_protein,target,16198,2151
drug_protein,target,14823,2151
drug_protein,target,17521,7744
drug_protein,target,15770,7744
drug_protein,target,15855,7744
drug_protein,target,14166,7744
drug_protein,target,14304,7744
drug_protein,target,16587,7744
drug_protein,target,15593,7744
drug_protein,target,14586,6461
drug_protein,target,14012,6461
drug_protein,target,15074,1311
drug_protein,target,15417,1311
drug_protein,target,14139,1311
drug_protein,target,15087,1311
drug_protein,target,16011,1311
drug_protein,target,16855,1311
drug_protein,target,14171,1311
drug_protein,target,14173,1311
drug_protein,target,14177,1311
drug_protein,target,14540,1311
drug_protein,target,16353,1311
drug_protein,target,14845,1311
drug_protein,target,15117,1311
drug_protein,target,14968,1311
drug_protein,target,17306,1311
drug_protein,target,14249,1311
drug_protein,target,15274,1311
drug_protein,target,14581,1311
drug_protein,target,17307,1311
drug_protein,target,14641,1311
drug_protein,target,14299,1311
drug_protein,target,15484,1311
drug_protein,target,14990,1311
drug_protein,target,17241,1311
drug_protein,target,15146,1311
drug_protein,target,14544,1311
drug_protein,target,14856,1311
drug_protein,target,15148,1311
drug_protein,target,14323,1311
drug_protein,target,16355,1311
drug_protein,target,16356,1311
drug_protein,target,15168,1311
drug_protein,target,17522,1311
drug_protein,target,15170,1311
drug_protein,target,15173,1311
drug_protein,target,15174,1311
drug_protein,target,15528,1311
drug_protein,target,14550,1311
drug_protein,target,17523,1311
drug_protein,target,15197,1311
drug_protein,target,17313,1311
drug_protein,target,17314,1311
drug_protein,target,15015,1311
drug_protein,target,15211,1311
drug_protein,target,17315,1311
drug_protein,target,17316,1311
drug_protein,target,17318,1311
drug_protein,target,14877,10998
drug_protein,target,14586,10998
drug_protein,target,17524,10998
drug_protein,target,17525,10998
drug_protein,target,14563,10998
drug_protein,target,17526,10998
drug_protein,target,17527,10998
drug_protein,target,14889,10998
drug_protein,target,17528,10998
drug_protein,target,17529,10998
drug_protein,target,17530,10998
drug_protein,target,17531,10998
drug_protein,target,14656,10998
drug_protein,target,14012,10998
drug_protein,target,14660,10998
drug_protein,target,14661,10998
drug_protein,target,14140,12236
drug_protein,target,15423,12236
drug_protein,target,15424,12236
drug_protein,target,14897,12236
drug_protein,target,14156,12236
drug_protein,target,15093,12236
drug_protein,target,16011,12236
drug_protein,target,15877,12236
drug_protein,target,14173,12236
drug_protein,target,14178,12236
drug_protein,target,14952,12236
drug_protein,target,14540,12236
drug_protein,target,15448,12236
drug_protein,target,14223,12236
drug_protein,target,15118,12236
drug_protein,target,14260,12236
drug_protein,target,14542,12236
drug_protein,target,14641,12236
drug_protein,target,15493,12236
drug_protein,target,14999,12236
drug_protein,target,14323,12236
drug_protein,target,15001,12236
drug_protein,target,15006,12236
drug_protein,target,15192,12236
drug_protein,target,15197,12236
drug_protein,target,14380,12236
drug_protein,target,17273,12236
drug_protein,target,15590,12236
drug_protein,target,15035,12236
drug_protein,target,15374,12236
drug_protein,target,17532,12236
drug_protein,target,14485,12236
drug_protein,target,17533,4322
drug_protein,target,14663,4322
drug_protein,target,17534,4322
drug_protein,target,17535,4322
drug_protein,target,14678,7907
drug_protein,target,16818,7907
drug_protein,target,14229,34668
drug_protein,target,17536,4389
drug_protein,target,17537,4389
drug_protein,target,17538,4389
drug_protein,target,17539,4389
drug_protein,target,17540,4389
drug_protein,target,14586,3142
drug_protein,target,17145,8821
drug_protein,target,14020,8077
drug_protein,target,14845,8077
drug_protein,target,14989,8077
drug_protein,target,15843,8077
drug_protein,target,17541,8077
drug_protein,target,14040,8077
drug_protein,target,17533,7059
drug_protein,target,14663,7059
drug_protein,target,17534,7059
drug_protein,target,17535,7059
drug_protein,target,14596,33913
drug_protein,target,14140,33913
drug_protein,target,15424,33913
drug_protein,target,14897,33913
drug_protein,target,15431,33913
drug_protein,target,14156,33913
