relation,display_relation,x_index,y_index
drug_protein,transporter,16465,11017
drug_protein,transporter,14188,11017
drug_protein,transporter,14195,11017
drug_protein,transporter,14212,11017
drug_protein,transporter,14237,11017
drug_protein,transporter,14975,11017
drug_protein,transporter,14254,11017
drug_protein,transporter,15316,11017
drug_protein,transporter,20263,11017
drug_protein,transporter,15480,11017
drug_protein,transporter,15481,11017
drug_protein,transporter,14309,11017
drug_protein,transporter,14316,11017
drug_protein,transporter,14582,11017
drug_protein,transporter,15504,11017
drug_protein,transporter,15207,11017
drug_protein,transporter,14424,11017
drug_protein,transporter,19217,11017
drug_protein,transporter,15244,11017
drug_protein,transporter,14451,11017
drug_protein,transporter,14452,11017
drug_protein,transporter,15049,11017
drug_protein,transporter,15668,11017
drug_protein,transporter,14461,11017
drug_protein,transporter,14463,11017
drug_protein,transporter,15683,11017
drug_protein,transporter,15057,11017
drug_protein,transporter,20237,11017
drug_protein,transporter,15687,11017
drug_protein,transporter,15250,11017
drug_protein,transporter,20284,11017
drug_protein,transporter,15698,11017
drug_protein,transporter,14471,11017
drug_protein,transporter,14478,11017
drug_protein,transporter,14678,57878
drug_protein,transporter,14147,57878
drug_protein,transporter,14158,57878
drug_protein,transporter,14194,57878
drug_protein,transporter,14283,57878
drug_protein,transporter,14934,33894
drug_protein,transporter,17407,33894
drug_protein,transporter,15769,33894
drug_protein,transporter,15077,33894
drug_protein,transporter,14936,33894
drug_protein,transporter,14134,33894
drug_protein,transporter,14135,33894
drug_protein,transporter,15084,33894
drug_protein,transporter,14059,33894
drug_protein,transporter,14147,33894
drug_protein,transporter,14018,33894
drug_protein,transporter,14685,33894
drug_protein,transporter,14060,33894
drug_protein,transporter,14179,33894
drug_protein,transporter,14184,33894
drug_protein,transporter,15443,33894
drug_protein,transporter,14955,33894
drug_protein,transporter,14194,33894
drug_protein,transporter,15450,33894
drug_protein,transporter,14208,33894
drug_protein,transporter,14961,33894
drug_protein,transporter,20238,33894
drug_protein,transporter,14235,33894
drug_protein,transporter,15982,33894
drug_protein,transporter,14973,33894
drug_protein,transporter,15130,33894
drug_protein,transporter,14266,33894
drug_protein,transporter,16550,33894
drug_protein,transporter,15478,33894
drug_protein,transporter,14286,33894
drug_protein,transporter,14296,33894
drug_protein,transporter,14297,33894
drug_protein,transporter,14987,33894
drug_protein,transporter,14298,33894
drug_protein,transporter,14306,33894
drug_protein,transporter,15146,33894
drug_protein,transporter,14792,33894
drug_protein,transporter,14793,33894
drug_protein,transporter,15176,33894
drug_protein,transporter,14346,33894
drug_protein,transporter,14623,33894
drug_protein,transporter,14578,33894
drug_protein,transporter,14368,33894
drug_protein,transporter,14765,33894
drug_protein,transporter,15009,33894
drug_protein,transporter,14382,33894
drug_protein,transporter,15014,33894
drug_protein,transporter,14402,33894
drug_protein,transporter,14403,33894
drug_protein,transporter,15603,33894
drug_protein,transporter,15847,33894
drug_protein,transporter,15033,33894
drug_protein,transporter,15034,33894
drug_protein,transporter,15038,33894
drug_protein,transporter,15040,33894
drug_protein,transporter,14428,33894
drug_protein,transporter,15642,33894
drug_protein,transporter,14443,33894
drug_protein,transporter,15043,33894
drug_protein,transporter,15655,33894
drug_protein,transporter,14451,33894
drug_protein,transporter,14452,33894
drug_protein,transporter,15666,33894
drug_protein,transporter,14458,33894
drug_protein,transporter,15392,33894
drug_protein,transporter,15053,33894
drug_protein,transporter,15057,33894
drug_protein,transporter,15687,33894
drug_protein,transporter,15250,33894
drug_protein,transporter,14471,33894
drug_protein,transporter,15254,33894
drug_protein,transporter,15263,33894
drug_protein,transporter,15864,33894
drug_protein,transporter,15725,33894
drug_protein,transporter,14478,33894
drug_protein,transporter,14479,33894
drug_protein,transporter,14481,33894
drug_protein,transporter,14483,33894
drug_protein,transporter,14908,33894
drug_protein,transporter,14499,33894
drug_protein,transporter,14141,13509
drug_protein,transporter,14059,13509
drug_protein,transporter,14147,13509
drug_protein,transporter,14060,13509
drug_protein,transporter,16879,13509
drug_protein,transporter,14194,13509
drug_protein,transporter,14061,13509
drug_protein,transporter,14235,13509
drug_protein,transporter,16220,13509
drug_protein,transporter,14509,13509
drug_protein,transporter,14283,13509
drug_protein,transporter,14479,13509
drug_protein,transporter,14481,13509
drug_protein,transporter,14483,13509
drug_protein,transporter,14147,11771
drug_protein,transporter,14194,11771
drug_protein,transporter,16219,11771
drug_protein,transporter,16220,11771
drug_protein,transporter,14288,11771
drug_protein,transporter,16222,11771
drug_protein,transporter,14904,11771
drug_protein,transporter,15373,11771
drug_protein,transporter,14186,7408
drug_protein,transporter,14737,7408
drug_protein,transporter,14186,8946
drug_protein,transporter,14736,8946
drug_protein,transporter,14737,8946
drug_protein,transporter,16352,760
drug_protein,transporter,14641,760
drug_protein,transporter,14186,2434
drug_protein,transporter,14736,2434
drug_protein,transporter,14737,2434
drug_protein,transporter,14147,34853
drug_protein,transporter,15840,34853
drug_protein,transporter,16220,34853
drug_protein,transporter,14147,34852
drug_protein,transporter,15840,34852
drug_protein,transporter,16220,34852
drug_protein,transporter,14275,10797
drug_protein,transporter,14251,34409
drug_protein,transporter,14207,6000
drug_protein,transporter,15804,59391
drug_protein,transporter,15413,59391
drug_protein,transporter,14918,59391
drug_protein,transporter,14662,59391
drug_protein,transporter,14273,59391
drug_protein,transporter,14764,59391
drug_protein,transporter,14275,7945
drug_protein,transporter,20146,8618
drug_protein,transporter,14706,3051
drug_protein,transporter,16837,9972
drug_protein,transporter,16837,3703
drug_protein,transporter,14828,35316
drug_protein,transporter,14170,34101
drug_protein,transporter,15413,34101
drug_protein,transporter,14181,34101
drug_protein,transporter,14210,34101
drug_protein,transporter,14713,34101
drug_protein,transporter,14170,6633
drug_protein,transporter,15413,6633
drug_protein,transporter,14181,6633
drug_protein,transporter,14256,6633
drug_protein,transporter,14264,6633
drug_protein,transporter,14273,6633
drug_protein,transporter,14764,6633
drug_protein,transporter,14128,4113
drug_protein,transporter,14782,7622
drug_protein,transporter,14506,7622
drug_protein,transporter,17559,7622
drug_protein,transporter,15885,7622
drug_protein,transporter,14194,5854
drug_protein,transporter,14682,5854
drug_protein,transporter,14727,5854
drug_protein,transporter,14733,5854
drug_protein,transporter,15090,33774
drug_protein,transporter,15808,59380
drug_protein,transporter,16588,59380
drug_protein,transporter,15299,59380
drug_protein,transporter,14729,59380
drug_protein,transporter,16465,59380
drug_protein,transporter,14188,59380
drug_protein,transporter,14212,59380
drug_protein,transporter,14237,59380
drug_protein,transporter,20263,59380
drug_protein,transporter,15481,59380
drug_protein,transporter,14309,59380
drug_protein,transporter,14582,59380
drug_protein,transporter,15207,59380
drug_protein,transporter,14424,59380
drug_protein,transporter,15244,59380
drug_protein,transporter,14452,59380
drug_protein,transporter,15666,59380
drug_protein,transporter,15668,59380
drug_protein,transporter,14461,59380
drug_protein,transporter,15683,59380
drug_protein,transporter,15057,59380
drug_protein,transporter,20237,59380
drug_protein,transporter,14467,59380
drug_protein,transporter,15250,59380
drug_protein,transporter,20284,59380
drug_protein,transporter,15698,59380
drug_protein,transporter,14471,59380
drug_protein,transporter,20289,35268
drug_protein,transporter,14584,13515
drug_protein,transporter,14945,4125
drug_protein,transporter,14955,4125
drug_protein,transporter,14956,4125
drug_protein,transporter,14275,4125
drug_protein,transporter,16588,59573
drug_protein,transporter,14764,59390
drug_protein,transporter,14215,33918
drug_protein,transporter,14283,33918
drug_protein,transporter,14466,33918
drug_protein,transporter,14215,35114
drug_protein,transporter,14283,35114
drug_protein,transporter,14582,2506
drug_protein,transporter,14452,2506
drug_protein,transporter,15250,2506
drug_protein,transporter,14144,3828
drug_protein,transporter,14144,2375
drug_protein,transporter,14144,5849
drug_protein,transporter,14144,1644
drug_protein,transporter,14144,8791
drug_protein,transporter,14144,11050
drug_protein,transporter,14144,12705
drug_protein,transporter,20290,8092
drug_protein,transporter,20291,8092
drug_protein,transporter,20146,34564
drug_protein,transporter,15811,1460
drug_protein,transporter,20146,11441
drug_protein,transporter,20146,21973
drug_protein,transporter,20218,7798
drug_protein,transporter,20218,3916
drug_protein,transporter,20218,59910
drug_protein,transporter,20290,3337
drug_protein,transporter,20291,3337
drug_protein,transporter,20290,11665
drug_protein,transporter,20291,11665
drug_protein,transporter,20290,6239
drug_protein,transporter,20291,6239
drug_protein,transporter,20290,1983
drug_protein,transporter,20291,1983
drug_protein,transporter,14707,6829
drug_protein,transporter,20293,3006
drug_protein,transporter,14652,3312
drug_protein,transporter,14652,11861
drug_protein,transporter,14582,2596
drug_protein,transporter,15311,6355
drug_protein,transporter,14273,4619
drug_protein,transporter,14707,1535
drug_protein,transporter,14128,4977
drug_protein,transporter,14584,5153
drug_protein,transporter,14584,7548
drug_protein,transporter,14584,13048
drug_protein,transporter,14052,9667
drug_protein,transporter,14712,10452
drug_protein,transporter,14712,4776
disease_protein,associated with,28313,7097
disease_protein,associated with,28313,2174
disease_protein,associated with,28313,8038
disease_protein,associated with,28313,5925
disease_protein,associated with,28313,238
disease_protein,associated with,28313,8641
disease_protein,associated with,28313,7359
disease_protein,associated with,28313,8757
disease_protein,associated with,28313,6552
disease_protein,associated with,28313,5399
disease_protein,associated with,28313,8222
disease_protein,associated with,28313,11143
disease_protein,associated with,28313,4969
disease_protein,associated with,28313,1659
disease_protein,associated with,28313,2472
disease_protein,associated with,28313,11375
disease_protein,associated with,28313,3321
disease_protein,associated with,28313,1694
disease_protein,associated with,28313,995
disease_protein,associated with,28313,1057
disease_protein,associated with,28313,5856
disease_protein,associated with,28313,3829
disease_protein,associated with,28313,2149
disease_protein,associated with,28313,390
disease_protein,associated with,28313,7678
disease_protein,associated with,28313,3345
disease_protein,associated with,28313,5782
disease_protein,associated with,28313,2037
disease_protein,associated with,28313,7500
disease_protein,associated with,28313,2368
disease_protein,associated with,28313,3879
disease_protein,associated with,28313,4549
disease_protein,associated with,28313,2400
disease_protein,associated with,28313,10115
disease_protein,associated with,28313,908
disease_protein,associated with,28313,2391
disease_protein,associated with,28313,3106
disease_protein,associated with,28313,1970
disease_protein,associated with,28313,3666
disease_protein,associated with,28313,7123
disease_protein,associated with,28313,5963
disease_protein,associated with,28313,10632
disease_protein,associated with,28313,3400
disease_protein,associated with,28313,1748
disease_protein,associated with,28313,2429
disease_protein,associated with,28313,4842
disease_protein,associated with,28313,6329
disease_protein,associated with,28313,4127
disease_protein,associated with,28313,554
disease_protein,associated with,28313,7305
disease_protein,associated with,28313,1183
disease_protein,associated with,28313,8293
disease_protein,associated with,28313,2507
disease_protein,associated with,28313,2787
disease_protein,associated with,28313,7177
disease_protein,associated with,28313,1165
disease_protein,associated with,28313,402
disease_protein,associated with,28313,8486
disease_protein,associated with,28313,5961
disease_protein,associated with,28313,1335
disease_protein,associated with,28313,2712
disease_protein,associated with,28313,11086
disease_protein,associated with,28313,489
disease_protein,associated with,28313,2408
disease_protein,associated with,28313,11239
disease_protein,associated with,28313,13800
disease_protein,associated with,28313,251
disease_protein,associated with,28313,4435
disease_protein,associated with,28313,4222
disease_protein,associated with,28313,2994
disease_protein,associated with,28313,1237
disease_protein,associated with,28313,985
disease_protein,associated with,28313,3588
disease_protein,associated with,28313,6521
disease_protein,associated with,28313,6606
disease_protein,associated with,28313,746
disease_protein,associated with,28313,108
disease_protein,associated with,28313,2604
disease_protein,associated with,28313,1394
disease_protein,associated with,28313,1458
disease_protein,associated with,28313,10106
disease_protein,associated with,28313,4468
disease_protein,associated with,28313,1922
disease_protein,associated with,28313,6090
disease_protein,associated with,28313,4814
disease_protein,associated with,28313,8136
disease_protein,associated with,28313,3344
disease_protein,associated with,28313,13566
disease_protein,associated with,28313,8317
disease_protein,associated with,28313,4227
disease_protein,associated with,28313,1127
disease_protein,associated with,28313,5438
disease_protein,associated with,28313,439
disease_protein,associated with,28313,9196
disease_protein,associated with,28313,457
disease_protein,associated with,28313,4156
disease_protein,associated with,28313,4182
disease_protein,associated with,28313,452
disease_protein,associated with,28313,4184
disease_protein,associated with,28313,389
disease_protein,associated with,28313,9021
disease_protein,associated with,28313,1730
disease_protein,associated with,28313,2384
disease_protein,associated with,28313,197
disease_protein,associated with,28313,3231
disease_protein,associated with,28313,8040
disease_protein,associated with,28313,7517
disease_protein,associated with,28313,518
disease_protein,associated with,28313,11427
disease_protein,associated with,28313,2579
disease_protein,associated with,28313,1798
disease_protein,associated with,28313,769
disease_protein,associated with,28313,3330
disease_protein,associated with,28313,5999
disease_protein,associated with,28313,4349
disease_protein,associated with,28313,3955
disease_protein,associated with,28313,13807
disease_protein,associated with,28313,8212
disease_protein,associated with,28313,8974
disease_protein,associated with,28313,10901
disease_protein,associated with,28313,2699
disease_protein,associated with,28313,1195
disease_protein,associated with,28313,4200
disease_protein,associated with,28313,13097
disease_protein,associated with,28313,4153
disease_protein,associated with,28313,2703
disease_protein,associated with,28313,3265
disease_protein,associated with,28313,5000
disease_protein,associated with,28313,837
disease_protein,associated with,28313,351
disease_protein,associated with,28313,30
disease_protein,associated with,28313,594
disease_protein,associated with,28313,2382
disease_protein,associated with,28313,5354
disease_protein,associated with,28313,3199
disease_protein,associated with,28313,2401
disease_protein,associated with,28313,8832
disease_protein,associated with,28313,8999
disease_protein,associated with,28313,2804
disease_protein,associated with,28313,961
disease_protein,associated with,28313,7057
disease_protein,associated with,28313,11020
disease_protein,associated with,28313,1833
disease_protein,associated with,28313,3316
disease_protein,associated with,28313,8496
disease_protein,associated with,28313,1492
disease_protein,associated with,28313,2541
disease_protein,associated with,28313,9315
disease_protein,associated with,28313,4715
disease_protein,associated with,28313,12460
disease_protein,associated with,28313,4261
disease_protein,associated with,28313,8769
disease_protein,associated with,28313,3378
disease_protein,associated with,28313,2895
disease_protein,associated with,28313,375
disease_protein,associated with,28313,1373
disease_protein,associated with,28313,29
disease_protein,associated with,28313,4434
disease_protein,associated with,28313,11849
disease_protein,associated with,28313,6933
disease_protein,associated with,28313,799
disease_protein,associated with,28313,1687
disease_protein,associated with,28313,1298
disease_protein,associated with,28313,154
disease_protein,associated with,28313,12064
disease_protein,associated with,28313,33770
disease_protein,associated with,28313,1558
disease_protein,associated with,28313,2030
disease_protein,associated with,28313,610
disease_protein,associated with,28313,3100
disease_protein,associated with,28313,6808
disease_protein,associated with,28313,5498
disease_protein,associated with,28313,7615
disease_protein,associated with,28313,7466
disease_protein,associated with,28313,9500
disease_protein,associated with,28313,11539
disease_protein,associated with,28313,4213
disease_protein,associated with,28313,6963
disease_protein,associated with,28313,526
disease_protein,associated with,28313,8198
disease_protein,associated with,28313,2789
disease_protein,associated with,28313,5306
disease_protein,associated with,28313,4026
disease_protein,associated with,28313,8579
disease_protein,associated with,28313,4422
disease_protein,associated with,28313,2778
disease_protein,associated with,28313,1012
disease_protein,associated with,28313,1863
disease_protein,associated with,28313,10709
disease_protein,associated with,28313,11571
disease_protein,associated with,28313,3051
disease_protein,associated with,28313,2943
disease_protein,associated with,28313,5101
disease_protein,associated with,28313,7890
disease_protein,associated with,28313,6418
disease_protein,associated with,28313,656
disease_protein,associated with,28313,6737
disease_protein,associated with,28313,3176
disease_protein,associated with,28313,4757
disease_protein,associated with,28313,5634
disease_protein,associated with,28313,10257
disease_protein,associated with,28313,3950
disease_protein,associated with,28313,1017
disease_protein,associated with,28313,152
disease_protein,associated with,28313,3319
disease_protein,associated with,28313,1927
disease_protein,associated with,28313,1246
disease_protein,associated with,28313,6782
disease_protein,associated with,28313,6679
disease_protein,associated with,28313,7802
disease_protein,associated with,28313,249
disease_protein,associated with,28313,11066
disease_protein,associated with,28313,8936
disease_protein,associated with,28313,5018
disease_protein,associated with,28313,13504
disease_protein,associated with,28313,6311
disease_protein,associated with,28313,10093
disease_protein,associated with,28313,2452
disease_protein,associated with,28313,9379
disease_protein,associated with,28313,10459
disease_protein,associated with,28313,509
disease_protein,associated with,28313,6440
disease_protein,associated with,28313,2741
disease_protein,associated with,28313,12724
disease_protein,associated with,28313,12844
disease_protein,associated with,28313,6529
disease_protein,associated with,28313,6792
disease_protein,associated with,28313,12691
disease_protein,associated with,28313,3004
disease_protein,associated with,28313,33
disease_protein,associated with,28313,303
disease_protein,associated with,28313,5215
disease_protein,associated with,28313,5176
disease_protein,associated with,28313,12213
disease_protein,associated with,28313,1497
disease_protein,associated with,28313,6627
disease_protein,associated with,28313,7139
disease_protein,associated with,28313,1095
disease_protein,associated with,28313,478
disease_protein,associated with,28313,2094
disease_protein,associated with,28313,5041
disease_protein,associated with,28313,10805
disease_protein,associated with,28313,1097
disease_protein,associated with,28313,587
disease_protein,associated with,28313,7497
disease_protein,associated with,28313,1296
disease_protein,associated with,28313,2843
disease_protein,associated with,28313,4827
disease_protein,associated with,28313,1843
disease_protein,associated with,28313,3564
disease_protein,associated with,28313,8277
disease_protein,associated with,28313,7083
disease_protein,associated with,28313,2283
disease_protein,associated with,28313,33771
disease_protein,associated with,28313,2629
disease_protein,associated with,28313,3192
disease_protein,associated with,28313,7489
disease_protein,associated with,28313,8354
disease_protein,associated with,28313,138
disease_protein,associated with,28313,918
disease_protein,associated with,28313,4526
disease_protein,associated with,28313,519
disease_protein,associated with,28313,9679
disease_protein,associated with,28313,33772
disease_protein,associated with,28313,3417
disease_protein,associated with,28313,864
disease_protein,associated with,28313,3466
disease_protein,associated with,28313,1810
disease_protein,associated with,28313,12364
disease_protein,associated with,28313,5909
disease_protein,associated with,28313,12236
disease_protein,associated with,28313,4968
disease_protein,associated with,28313,4596
disease_protein,associated with,28313,3495
disease_protein,associated with,28313,4550
disease_protein,associated with,28313,1004
disease_protein,associated with,28313,2617
disease_protein,associated with,28313,7059
disease_protein,associated with,28313,477
disease_protein,associated with,28313,8391
disease_protein,associated with,28313,5954
disease_protein,associated with,28313,5604
disease_protein,associated with,28313,1567
disease_protein,associated with,28313,9234
disease_protein,associated with,28313,2983
disease_protein,associated with,28313,1299
disease_protein,associated with,28313,6168
disease_protein,associated with,28313,3552
disease_protein,associated with,28313,4347
disease_protein,associated with,28313,6405
disease_protein,associated with,28313,5022
disease_protein,associated with,28313,2515
disease_protein,associated with,28313,11830
disease_protein,associated with,28313,11817
disease_protein,associated with,28313,9680
disease_protein,associated with,28313,5358
disease_protein,associated with,28313,326
disease_protein,associated with,28313,6348
disease_protein,associated with,28313,4447
disease_protein,associated with,28313,10195
disease_protein,associated with,28313,6889
disease_protein,associated with,28313,3294
disease_protein,associated with,28313,13872
disease_protein,associated with,28313,1672
disease_protein,associated with,28313,4985
disease_protein,associated with,28313,2690
disease_protein,associated with,28313,572
disease_protein,associated with,28313,2692
disease_protein,associated with,28313,3671
disease_protein,associated with,28313,7299
disease_protein,associated with,28313,1233
disease_protein,associated with,28313,1037
disease_protein,associated with,28313,11523
disease_protein,associated with,28313,6986
disease_protein,associated with,28313,10918
disease_protein,associated with,28313,4889
disease_protein,associated with,28313,5671
disease_protein,associated with,28313,1848
disease_protein,associated with,28313,3941
disease_protein,associated with,28313,8080
disease_protein,associated with,28313,5078
disease_protein,associated with,28313,1162
disease_protein,associated with,28313,10613
disease_protein,associated with,28313,1650
disease_protein,associated with,28313,8192
disease_protein,associated with,28313,8981
disease_protein,associated with,28313,9847
disease_protein,associated with,28313,4480
disease_protein,associated with,28313,11100
disease_protein,associated with,28313,3189
disease_protein,associated with,28313,994
disease_protein,associated with,28313,12301
disease_protein,associated with,28313,67
disease_protein,associated with,28313,8537
disease_protein,associated with,28313,2511
disease_protein,associated with,28313,3641
disease_protein,associated with,28313,7603
disease_protein,associated with,28313,3474
disease_protein,associated with,28313,7981
disease_protein,associated with,28313,5507
disease_protein,associated with,28313,1070
disease_protein,associated with,28313,6175
disease_protein,associated with,28313,33773
disease_protein,associated with,28313,281
disease_protein,associated with,28313,7641
disease_protein,associated with,28313,2498
disease_protein,associated with,28313,3562
disease_protein,associated with,28313,5429
disease_protein,associated with,28313,5817
disease_protein,associated with,28313,1935
disease_protein,associated with,28313,2938
disease_protein,associated with,28313,3878
disease_protein,associated with,28313,4839
disease_protein,associated with,28313,5904
disease_protein,associated with,28313,2363
disease_protein,associated with,28313,1908
disease_protein,associated with,28313,9074
disease_protein,associated with,28313,7801
disease_protein,associated with,28313,10835
disease_protein,associated with,28313,7934
disease_protein,associated with,28313,4248
disease_protein,associated with,28313,8766
disease_protein,associated with,28313,9815
disease_protein,associated with,28313,8230
disease_protein,associated with,28313,7947
disease_protein,associated with,28313,1493
disease_protein,associated with,28313,1876
disease_protein,associated with,28313,4446
disease_protein,associated with,28313,5065
disease_protein,associated with,28313,22038
disease_protein,associated with,28313,286
disease_protein,associated with,28313,7862
disease_protein,associated with,28313,5958
disease_protein,associated with,28313,532
disease_protein,associated with,28313,321
disease_protein,associated with,28313,1094
disease_protein,associated with,28313,2537
disease_protein,associated with,28313,9905
disease_protein,associated with,28313,2634
disease_protein,associated with,28313,2551
disease_protein,associated with,28313,169
disease_protein,associated with,28313,9108
disease_protein,associated with,28313,8994
disease_protein,associated with,28313,1893
disease_protein,associated with,28313,2719
disease_protein,associated with,28313,784
disease_protein,associated with,28313,11384
disease_protein,associated with,28313,8130
disease_protein,associated with,28313,1873
disease_protein,associated with,28313,490
disease_protein,associated with,28313,11857
disease_protein,associated with,28313,2969
disease_protein,associated with,28313,4152
disease_protein,associated with,28313,967
disease_protein,associated with,28313,2370
disease_protein,associated with,28313,4768
disease_protein,associated with,28313,1641
disease_protein,associated with,28313,7644
disease_protein,associated with,28313,4
disease_protein,associated with,28313,300
disease_protein,associated with,28313,7716
disease_protein,associated with,28313,11528
disease_protein,associated with,28313,8077
disease_protein,associated with,28313,5938
disease_protein,associated with,28313,1722
disease_protein,associated with,28313,6321
disease_protein,associated with,28313,560
disease_protein,associated with,28313,5131
disease_protein,associated with,28313,2584
disease_protein,associated with,28313,13948
disease_protein,associated with,28313,12120
disease_protein,associated with,28313,1122
disease_protein,associated with,28313,4238
disease_protein,associated with,28313,1538
disease_protein,associated with,28313,7726
disease_protein,associated with,28313,566
disease_protein,associated with,28313,418
disease_protein,associated with,28313,866
disease_protein,associated with,28313,902
disease_protein,associated with,28313,1747
disease_protein,associated with,28313,3932
disease_protein,associated with,28313,7379
disease_protein,associated with,28313,6195
disease_protein,associated with,28313,2284
disease_protein,associated with,28313,702
disease_protein,associated with,28313,4555
disease_protein,associated with,28313,9031
disease_protein,associated with,28313,4425
disease_protein,associated with,28313,1986
disease_protein,associated with,28313,2486
disease_protein,associated with,28313,1965
disease_protein,associated with,28313,8498
disease_protein,associated with,28313,5859
disease_protein,associated with,28313,740
disease_protein,associated with,28313,1155
disease_protein,associated with,28313,772
disease_protein,associated with,28313,1098
disease_protein,associated with,28313,991
disease_protein,associated with,28313,13547
disease_protein,associated with,28313,6867
disease_protein,associated with,28313,1514
disease_protein,associated with,28313,7214
disease_protein,associated with,28313,4485
disease_protein,associated with,28313,5915
disease_protein,associated with,28313,4455
disease_protein,associated with,28313,773
disease_protein,associated with,28313,3810
disease_protein,associated with,28313,4952
disease_protein,associated with,28313,4358
disease_protein,associated with,28313,11179
disease_protein,associated with,28313,10180
disease_protein,associated with,28313,13571
disease_protein,associated with,28313,12238
disease_protein,associated with,28313,12489
disease_protein,associated with,28313,1311
disease_protein,associated with,28313,2591
disease_protein,associated with,28313,10299
disease_protein,associated with,28313,33774
disease_protein,associated with,28313,6462
disease_protein,associated with,28313,1969
disease_protein,associated with,28313,4608
disease_protein,associated with,28313,9487
disease_protein,associated with,28313,13751
disease_protein,associated with,28313,4386
disease_protein,associated with,28313,9418
disease_protein,associated with,28313,4959
disease_protein,associated with,28313,3622
disease_protein,associated with,28313,1682
disease_protein,associated with,28313,51
disease_protein,associated with,28313,3865
disease_protein,associated with,28313,6506
disease_protein,associated with,28313,12537
disease_protein,associated with,28313,421
disease_protein,associated with,28313,1019
disease_protein,associated with,28313,12165
disease_protein,associated with,28313,1259
disease_protein,associated with,28313,2182
disease_protein,associated with,28313,8620
disease_protein,associated with,28313,7830
disease_protein,associated with,28313,3055
disease_protein,associated with,28313,9029
disease_protein,associated with,28313,12937
disease_protein,associated with,28313,4645
disease_protein,associated with,28313,11353
disease_protein,associated with,28313,11910
disease_protein,associated with,28313,448
disease_protein,associated with,28313,1531
disease_protein,associated with,28313,470
disease_protein,associated with,28313,1129
disease_protein,associated with,28313,2082
disease_protein,associated with,28313,4003
disease_protein,associated with,28313,2889
disease_protein,associated with,28313,1395
disease_protein,associated with,28313,13084
disease_protein,associated with,28313,1770
disease_protein,associated with,28313,5685
disease_protein,associated with,28313,3259
disease_protein,associated with,28313,2925
disease_protein,associated with,28313,12801
disease_protein,associated with,28313,4038
disease_protein,associated with,28313,2329
disease_protein,associated with,28313,665
disease_protein,associated with,28313,2148
disease_protein,associated with,28313,8908
disease_protein,associated with,28313,1785
disease_protein,associated with,28313,9929
disease_protein,associated with,28313,7621
disease_protein,associated with,28313,9226
disease_protein,associated with,28313,5199
disease_protein,associated with,28313,7287
disease_protein,associated with,28313,2009
disease_protein,associated with,28313,4348
disease_protein,associated with,28313,3456
disease_protein,associated with,28313,4989
disease_protein,associated with,28313,5555
disease_protein,associated with,28313,6821
disease_protein,associated with,28313,8381
disease_protein,associated with,28313,6526
disease_protein,associated with,28313,6890
disease_protein,associated with,28313,1806
disease_protein,associated with,28313,9875
disease_protein,associated with,28313,11028
disease_protein,associated with,28313,7232
disease_protein,associated with,28313,6244
disease_protein,associated with,28313,12989
disease_protein,associated with,28313,4865
disease_protein,associated with,28313,33775
disease_protein,associated with,28313,8035
disease_protein,associated with,28313,2040
disease_protein,associated with,28313,5645
disease_protein,associated with,28313,11016
disease_protein,associated with,28313,2932
disease_protein,associated with,28313,293
disease_protein,associated with,28313,1271
disease_protein,associated with,28313,1124
disease_protein,associated with,28313,6847
disease_protein,associated with,28313,33776
disease_protein,associated with,28313,6757
disease_protein,associated with,28313,11620
disease_protein,associated with,28313,569
disease_protein,associated with,28313,13790
disease_protein,associated with,28313,33777
disease_protein,associated with,28313,33778
disease_protein,associated with,28313,959
disease_protein,associated with,28313,10705
disease_protein,associated with,28313,12112
disease_protein,associated with,28313,11361
disease_protein,associated with,28313,730
disease_protein,associated with,28313,5204
disease_protein,associated with,28313,851
disease_protein,associated with,28313,33779
disease_protein,associated with,28313,4892
disease_protein,associated with,28313,12123
disease_protein,associated with,28313,13014
disease_protein,associated with,28313,3770
disease_protein,associated with,28313,5704
disease_protein,associated with,28313,1505
disease_protein,associated with,28313,7067
disease_protein,associated with,28313,5035
disease_protein,associated with,28313,9933
disease_protein,associated with,28313,5503
disease_protein,associated with,28313,22039
disease_protein,associated with,28313,13145
disease_protein,associated with,28313,4848
disease_protein,associated with,28313,6214
disease_protein,associated with,28313,9269
disease_protein,associated with,28313,10976
disease_protein,associated with,28313,1888
disease_protein,associated with,28313,21991
disease_protein,associated with,28313,2853
disease_protein,associated with,28313,33780
disease_protein,associated with,28313,5439
disease_protein,associated with,28313,1811
disease_protein,associated with,28313,3749
disease_protein,associated with,28313,10631
disease_protein,associated with,28313,2000
disease_protein,associated with,28313,8684
disease_protein,associated with,28313,8476
disease_protein,associated with,28313,4566
disease_protein,associated with,28313,711
disease_protein,associated with,28313,33781
disease_protein,associated with,28313,13264
disease_protein,associated with,28313,10164
disease_protein,associated with,28313,7543
disease_protein,associated with,28313,13581
disease_protein,associated with,28313,1442
disease_protein,associated with,28313,11677
disease_protein,associated with,28313,11563
disease_protein,associated with,28313,1328
disease_protein,associated with,28313,10826
disease_protein,associated with,28313,9570
disease_protein,associated with,28313,2118
disease_protein,associated with,28313,8954
disease_protein,associated with,28313,2248
disease_protein,associated with,28313,10872
disease_protein,associated with,28313,728
disease_protein,associated with,28313,9788
disease_protein,associated with,28313,3526
disease_protein,associated with,28313,1502
disease_protein,associated with,28313,4204
disease_protein,associated with,28313,2203
disease_protein,associated with,28313,5384
disease_protein,associated with,28313,10829
